id,region,namespace,metric,dimensions,stat,period_seconds,status,total,max,p95,peak_per_minute,p95_per_minute,observed_points,expected_intervals,missing_intervals
m5a38e3e2d36441fda22a21a4,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-6-v1""}]",Sum,60,error,,,,,,0,20159,20159
mb7ff54b8ef85b4b3d2281c7c,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-6-v1""}]",Sum,60,error,,,,,,0,20159,20159
mc8a1a909a209002c7d65bda6,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-6-v1""}]",Sum,60,error,,,,,,0,20159,20159
m3026ea1d40f2fab6bb95ee4f,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-6-v1""}]",Sum,60,error,,,,,,0,20159,20159
m7f77d939fd0577580df2a8a4,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-6-v1""}]",Sum,60,error,,,,,,0,20159,20159
m4a0c57a3f879aa0c7fe187d6,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-6-v1""}]",Sum,60,error,,,,,,0,20159,20159
ma0465410fec92bd9486eaa0f,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
m9bcddafdac30d1c8de5f6604,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
m215c2c2c488b40532c570f48,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
m32e487af22d23152071a1682,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
mc288327f6981c347dfcbee8d,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
m6863e03c249212b07a0fcc65,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
m62968b4cef2388307b51749c,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
m48c8124bbf14515f352c5839,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
m0230ed7a0ff3420fb4d5503c,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
m3259c127e13f58b70a106886,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-7""}]",Sum,60,error,,,,,,0,20159,20159
m3abe9d61257b5dde17d4313d,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
m4b9376c1f1ab7b94a0bfd2f2,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
mf2ccd1059cc712bcbe9ba131,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
m275c474ec99ec47a48fbad6a,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
m2abe786e2ac7122bcd4150d1,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
ma9df40979a9c12676ce92a0f,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
mcd28485747f1a586291d3748,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
mff6339adfe339ecdb6c90b55,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
md7a507c8ba209aaaf92f0c27,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
m5c0c886dd67c38ca65ec4c4e,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-4-8""}]",Sum,60,error,,,,,,0,20159,20159
m63cbbe29386f585db89a7bd0,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
m3a54de26eec41dbf6b304c2a,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
m318455de4fb3cd6baa5927fc,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
m52c8f8b1bc44b46db7555d62,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
mc69638edf96bc4f6ad049d85,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
m625e04142efe40887ff5ae1d,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
m5a4d4a956d35a750b9471115,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
mbff36bd94ab4d60179ea6d59,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
m040b1ffc5c4b52aaa5a80fd8,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
m6debb45b10975870d2bb719a,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5""}]",Sum,60,error,,,,,,0,20159,20159
m0d7bfcdf624a874d5592aa89,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
mb99402d2371ce4f39acecf0b,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
m1ee4f1eb53dc8bc2fbd25274,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
mfe127c2e786a58f8a074f69e,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
m1087815135caf1224bdf89a4,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
m5c26c27b94256bb2e6c43fb0,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
m2593e4648b14a04137f6ef73,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
md0751409f2d9618e1d3722cd,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
mb6e68a79b7f8990b6aa4d8a9,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
m0bb98f99da6001763a3a3b3b,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-opus-5-5""}]",Sum,60,error,,,,,,0,20159,20159
m4b0f8b237b8cc55583289b87,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m7867104e12692e3c0c8c3ff5,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m104c66513e15c97e3b9077b1,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m18f4ec6017d433938087d6f8,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
mf8bc726905e9fb70ef61d066,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m5041aadbc11832e0f3acd42d,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m02889b4f74e9624f7d052029,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
mb3bdbd87013c28d57e79308d,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
mf823f83dae85eb25215c809d,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m8bfb618ec54d280c4479d15e,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-20250514-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m9bbfef30e53963a512a9524d,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m994aaa52924df59105d76bc5,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
maea6ae4b5bfab1194c859c25,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m848605c6a8736a25b58eaf0a,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
mfd7cb1f65a1c24c1f4b6868d,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m4b9c71793d93efe2469ce284,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m4e206515848fa6ad846997f2,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
mbc81f453ad2d7234803ba73f,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
me6b928454e5a5e7de1e80792,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m5e7d02d7dd9677df5f379cc6,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-5-20250929-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m45e6032c59ef724f5fee4ee3,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
m1173ae0b69ef570a02161b74,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
m0d9d285f080b2bd5bca8a932,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
m00a7049102e11f3ac0d27f4b,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
ma1d252de3f8f51438aea40e9,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
mf2fa0e5ba0b601e44591e029,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
m64dc1321e3a27406946bd29f,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
meab28b36fa2bb7e2fd7c9c0c,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
m4af716c45f1d70c629835e31,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
mf5257f4a4eb6dda307d107ed,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-4-6""}]",Sum,60,error,,,,,,0,20159,20159
m4fe661dae6619b99adb51b61,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
mc261791e9c74ce74583c855e,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
m5ee4e12411694307a4dbe2f9,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
mbe4061d5d9da1d63cd76347e,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
m4c7e834bf1f3966ed8130f97,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
m64dff3ec1752dad63c08ccb0,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
mbf5cc7131acf6442cae8aa28,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
m2a976854bd2057eb686218bf,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
m7e7d99383518f35626b5f2d9,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
m17912d134ff72a585a342230,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""anthropic.claude-sonnet-5""}]",Sum,60,error,,,,,,0,20159,20159
m98ee8df8f6f1f552a2b39d08,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
me06b2330cb0db4dd6ae2db58,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
m88e2ac4221f57e3be5e5c9a2,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
me8ac2f1d476f90605dda118b,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
m14afa4e4b7902b7fa67c14f0,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
m83c98f6fc8680ed18fca782b,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
mc321f2a2a216be858f6f53fd,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
m0f964c41083f271a50d7c3a2,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
mc9f244b4586a4a10375d0209,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
mfcaf56c6098ae0136d9c2fca,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3""}]",Sum,60,error,,,,,,0,20159,20159
m197c41129b72f1e93bcfb6e0,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
madbb7ecec7819287d3246342,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m379ff21c5ef5be40bd7b6554,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
me20358f80dda49a92cd54d48,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
mb9b9719ebeadcb3b6e0f4aef,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m49e3c95c25a7704cd575e3a9,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m81acef1aecc5d9d3283318c4,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
mb1762fe3836f19f6d22eeab5,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m0c89b9598c755c91e83a965a,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
mf6de17c53d768afad82930af,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-english-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m3eecfb3884511a3f5098d187,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
m5543ef340758a24fbf8005fd,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
mbd4088008542d969ca55baa7,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
ma6441a3d2a876372cd6304b9,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
mffa15a0afe1e5d653d632e7b,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
m79357bb038fc503460a115f5,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
me22c2719610aa70a3cf71b8d,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
md75fc5187d7e571bf4f439b4,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
me9fd7d2471ea6d66e03ddff1,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
m8f7eeb6396dcb93a5a81b247,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3""}]",Sum,60,error,,,,,,0,20159,20159
m3f8924842e0f6d184ff0d6c6,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m36d727a8ed9e43e2c4f55036,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m1a74aaa5821faf6cfdde8d3f,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m1910787e5c7f249a3f072c14,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
mf97a72072b281df286ef89f5,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
madf3df6d5e64c9d26bd09525,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m2cd263813f7354d167c421cc,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
mf2288eb0ccf2479f040ac2b5,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m145180a11b9fd26d48b4c68e,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
m34aeb67efa22a0c7c55f646f,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-multilingual-v3:0:512""}]",Sum,60,error,,,,,,0,20159,20159
mb482f7a6ac4f562b990165ec,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""cohere.embed-v4:0""}]",Sum,60,error,,,,,,0,20159,20159
mbf62906ee3bcf725c65424ad,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-v4:0""}]",Sum,60,error,,,,,,0,20159,20159
mce56c10e0b51348d634f8512,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-v4:0""}]",Sum,60,error,,,,,,0,20159,20159
m31339944c9bc85ecb2ec1fed,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""cohere.embed-v4:0""}]",Sum,60,error,,,,,,0,20159,20159
m1504fbbefb489fc974e084bf,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""cohere.embed-v4:0""}]",Sum,60,error,,,,,,0,20159,20159
